"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,4.561102,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,4.331599,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,3.345801,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,3.002073,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,3.182384,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,2.671344,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,2.18647,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,2.451833,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,2.735985,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,2.817004,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,2.871027,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,3.009281,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,-0.107825,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,0.967786,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,1.23135,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,2.496282,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,1.287074,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,0.225029,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,1.960378,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,1.468435,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,0.402188,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,2.33018,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,-0.884839,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,0.99096,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,1.252239,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,-1.25178,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,1.137536,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,0.102627,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,-1.091773,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,0.912871,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,0.275033,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,1.897759,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,0.420983,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,0.301951,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,1.029332,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,-1.665286,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,-1.715179,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,1.674816,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,-0.816798,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,-0.300223,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,0.21692,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,0.729249,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,1.017525,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,-0.167597,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,0.0707,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,-0.480268,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,2.600975,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,3.819506,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,3.413274,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,2.764839,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,3.935162,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,3.461548,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,6.759749,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,6.220744,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,8.209775,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,4.812666,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,3.327657,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,6.824792,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,3.924697,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,3.239159,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,4.437245,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,3.276629,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,5.124476,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,5.517877,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,4.679684,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,3.825334,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,3.863475,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,2.757157,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,2.644382,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,2.965907,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,4.914522,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,2.509633,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,0.934344,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,2.219879,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,2.635815,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,2.196811,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,2.37244,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,1.563617,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,1.357283,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,1.477423,,
"CAN","Canada","T_KSER","Total capital services","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,3.847682,,
"CAN","Canada","T_KSER","Total capital services","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,3.363541,,
"CAN","Canada","T_KSER","Total capital services","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,3.48993,,
"CAN","Canada","T_KSER","Total capital services","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,4.236305,,
"CAN","Canada","T_KSER","Total capital services","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,4.073545,,
"CAN","Canada","T_KSER","Total capital services","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,3.487841,,
"CAN","Canada","T_KSER","Total capital services","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,3.101399,,
"CAN","Canada","T_KSER","Total capital services","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,2.367979,,
"CAN","Canada","T_KSER","Total capital services","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,2.327355,,
"CAN","Canada","T_KSER","Total capital services","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,2.857747,,
"CAN","Canada","T_KSER","Total capital services","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,2.981505,,
"CAN","Canada","T_KSER","Total capital services","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,3.256904,,
"CAN","Canada","T_KSER","Total capital services","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,4.00127,,
"CAN","Canada","T_KSER","Total capital services","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,4.504106,,
"CAN","Canada","T_KSER","Total capital services","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,4.512374,,
"CAN","Canada","T_KSER","Total capital services","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,4.614674,,
"CAN","Canada","T_KSER","Total capital services","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,4.259898,,
"CAN","Canada","T_KSER","Total capital services","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,3.225165,,
"CAN","Canada","T_KSER","Total capital services","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,3.513808,,
"CAN","Canada","T_KSER","Total capital services","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,4.069668,,
"CAN","Canada","T_KSER","Total capital services","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,4.97431,,
"CAN","Canada","T_KSER","Total capital services","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,5.174633,,
"CAN","Canada","T_KSER","Total capital services","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,4.976332,,
"CAN","Canada","T_KSER","Total capital services","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,4.437354,,
"CAN","Canada","T_KSER","Total capital services","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,2.352902,,
"CAN","Canada","T_KSER","Total capital services","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,2.841344,,
"CAN","Canada","T_KSER","Total capital services","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,2.926856,,
"CAN","Canada","T_KSER","Total capital services","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,3.057364,,
"CAN","Canada","T_KSER","Total capital services","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,2.75552,,
